t,e_line,u_L,u_R,v,omega
55.9200,0.000211,0.649606,0.650394,0.422500,0.003937
55.9300,0.000209,0.649615,0.650385,0.422500,0.003854
55.9400,0.000206,0.649624,0.650376,0.422500,0.003764
55.9500,0.000202,0.649633,0.650367,0.422500,0.003667
55.9600,0.000198,0.649644,0.650356,0.422500,0.003564
55.9700,0.000194,0.649655,0.650345,0.422500,0.003453
55.9800,0.000190,0.649666,0.650334,0.422500,0.003336
55.9900,0.000185,0.649679,0.650321,0.422500,0.003214
56.0000,0.000180,0.649691,0.650309,0.422500,0.003085
56.0100,0.000174,0.649705,0.650295,0.422500,0.002951
56.0200,0.000168,0.649719,0.650281,0.422500,0.002812
56.0300,0.000162,0.649733,0.650267,0.422500,0.002668
56.0400,0.000156,0.649748,0.650252,0.422500,0.002519
56.0500,0.000149,0.649763,0.650237,0.422500,0.002366
56.0600,0.000142,0.649779,0.650221,0.422500,0.002210
56.0700,0.000135,0.649795,0.650205,0.422500,0.002049
56.0800,0.000128,0.649811,0.650189,0.422500,0.001886
56.0900,0.000120,0.649828,0.650172,0.422500,0.001719
56.1000,0.000112,0.649845,0.650155,0.422500,0.001550
56.1100,0.000104,0.649862,0.650138,0.422500,0.001379
56.1200,0.000096,0.649879,0.650121,0.422500,0.001206
56.1300,0.000088,0.649897,0.650103,0.422500,0.001032
56.1400,0.000080,0.649914,0.650086,0.422500,0.000856
56.1500,0.000071,0.649932,0.650068,0.422500,0.000680
56.1600,0.000063,0.649950,0.650050,0.422500,0.000504
56.1700,0.000054,0.649967,0.650033,0.422500,0.000327
56.1800,0.000045,0.649985,0.650015,0.422500,0.000151
56.1900,0.000037,0.650002,0.649998,0.422500,-0.000025
56.2000,0.000028,0.650020,0.649980,0.422500,-0.000200
56.2100,0.000019,0.650037,0.649963,0.422500,-0.000373
56.2200,0.000010,0.650054,0.649946,0.422500,-0.000544
56.2300,0.000002,0.650071,0.649929,0.422500,-0.000714
56.2400,-0.000007,0.650088,0.649912,0.422500,-0.000881
56.2500,-0.000015,0.650105,0.649895,0.422500,-0.001045
56.2600,-0.000024,0.650121,0.649879,0.422500,-0.001207
56.2700,-0.000032,0.650136,0.649864,0.422500,-0.001365
56.2800,-0.000040,0.650152,0.649848,0.422500,-0.001519
56.2900,-0.000049,0.650167,0.649833,0.422500,-0.001670
56.3000,-0.000057,0.650182,0.649818,0.422500,-0.001816
56.3100,-0.000064,0.650196,0.649804,0.422500,-0.001958
56.3200,-0.000072,0.650210,0.649790,0.422500,-0.002095
56.3300,-0.000079,0.650223,0.649777,0.422500,-0.002228
56.3400,-0.000086,0.650235,0.649765,0.422500,-0.002355
56.3500,-0.000093,0.650248,0.649752,0.422500,-0.002476
56.3600,-0.000100,0.650259,0.649741,0.422500,-0.002592
56.3700,-0.000107,0.650270,0.649730,0.422500,-0.002702
56.3800,-0.000113,0.650281,0.649719,0.422500,-0.002807
56.3900,-0.000119,0.650290,0.649710,0.422500,-0.002904
56.4000,-0.000124,0.650300,0.649700,0.422500,-0.002996
56.4100,-0.000130,0.650308,0.649692,0.422500,-0.003081
56.4200,-0.000135,0.650316,0.649684,0.422500,-0.003159
56.4300,-0.000140,0.650323,0.649677,0.422500,-0.003231
56.4400,-0.000144,0.650330,0.649670,0.422500,-0.003295
56.4500,-0.000148,0.650335,0.649665,0.422500,-0.003353
56.4600,-0.000152,0.650340,0.649660,0.422500,-0.003404
56.4700,-0.000156,0.650345,0.649655,0.422500,-0.003447
56.4800,-0.000159,0.650348,0.649652,0.422500,-0.003484
56.4900,-0.000161,0.650351,0.649649,0.422500,-0.003513
56.5000,-0.000164,0.650354,0.649646,0.422500,-0.003535
56.5100,-0.000166,0.650355,0.649645,0.422500,-0.003550
56.5200,-0.000168,0.650356,0.649644,0.422500,-0.003557
56.5300,-0.000169,0.650356,0.649644,0.422500,-0.003558
56.5400,-0.000170,0.650355,0.649645,0.422500,-0.003551
56.5500,-0.000171,0.650354,0.649646,0.422500,-0.003537
56.5600,-0.000171,0.650352,0.649648,0.422500,-0.003516
56.5700,-0.000171,0.650349,0.649651,0.422500,-0.003489
56.5800,-0.000171,0.650345,0.649655,0.422500,-0.003454
56.5900,-0.000170,0.650341,0.649659,0.422500,-0.003413
56.6000,-0.000169,0.650336,0.649664,0.422500,-0.003365
56.6100,-0.000167,0.650331,0.649669,0.422500,-0.003310
56.6200,-0.000166,0.650325,0.649675,0.422500,-0.003249
56.6300,-0.000163,0.650318,0.649682,0.422500,-0.003182
56.6400,-0.000161,0.650311,0.649689,0.422500,-0.003109
56.6500,-0.000158,0.650303,0.649697,0.422500,-0.003031
56.6600,-0.000155,0.650295,0.649705,0.422500,-0.002946
56.6700,-0.000152,0.650286,0.649714,0.422500,-0.002856
56.6800,-0.000148,0.650276,0.649724,0.422500,-0.002761
56.6900,-0.000144,0.650266,0.649734,0.422500,-0.002661
56.7000,-0.000140,0.650256,0.649744,0.422500,-0.002556
56.7100,-0.000136,0.650245,0.649755,0.422500,-0.002446
56.7200,-0.000131,0.650233,0.649767,0.422500,-0.002333
56.7300,-0.000126,0.650221,0.649779,0.422500,-0.002215
56.7400,-0.000121,0.650209,0.649791,0.422500,-0.002093
56.7500,-0.000115,0.650197,0.649803,0.422500,-0.001968
56.7600,-0.000110,0.650184,0.649816,0.422500,-0.001840
56.7700,-0.000104,0.650171,0.649829,0.422500,-0.001708
56.7800,-0.000098,0.650157,0.649843,0.422500,-0.001574
56.7900,-0.000091,0.650144,0.649856,0.422500,-0.001438
56.8000,-0.000085,0.650130,0.649870,0.422500,-0.001299
56.8100,-0.000079,0.650116,0.649884,0.422500,-0.001159
56.8200,-0.000072,0.650102,0.649898,0.422500,-0.001017
56.8300,-0.000065,0.650087,0.649913,0.422500,-0.000874
56.8400,-0.000058,0.650073,0.649927,0.422500,-0.000729
56.8500,-0.000051,0.650058,0.649942,0.422500,-0.000585
56.8600,-0.000044,0.650044,0.649956,0.422500,-0.000439
56.8700,-0.000037,0.650029,0.649971,0.422500,-0.000294
56.8800,-0.000030,0.650015,0.649985,0.422500,-0.000149
56.8900,-0.000023,0.650000,0.650000,0.422500,-0.000004
56.9000,-0.000016,0.649986,0.650014,0.422500,0.000139
56.9100,-0.000009,0.649972,0.650028,0.422500,0.000282
56.9200,-0.000002,0.649958,0.650042,0.422500,0.000423
56.9300,0.000005,0.649944,0.650056,0.422500,0.000563
56.9400,0.000013,0.649930,0.650070,0.422500,0.000701
56.9500,0.000020,0.649916,0.650084,0.422500,0.000836
56.9600,0.000026,0.649903,0.650097,0.422500,0.000970
56.9700,0.000033,0.649890,0.650110,0.422500,0.001100
56.9800,0.000040,0.649877,0.650123,0.422500,0.001228
56.9900,0.000047,0.649865,0.650135,0.422500,0.001352
57.0000,0.000053,0.649853,0.650147,0.422500,0.001473
57.0100,0.000060,0.649841,0.650159,0.422500,0.001590
57.0200,0.000066,0.649830,0.650170,0.422500,0.001704
57.0300,0.000072,0.649819,0.650181,0.422500,0.001813
57.0400,0.000078,0.649808,0.650192,0.422500,0.001919
57.0500,0.000084,0.649798,0.650202,0.422500,0.002019
57.0600,0.000089,0.649788,0.650212,0.422500,0.002116
57.0700,0.000095,0.649779,0.650221,0.422500,0.002207
57.0800,0.000100,0.649771,0.650229,0.422500,0.002293
57.0900,0.000105,0.649763,0.650237,0.422500,0.002375
57.1000,0.000109,0.649755,0.650245,0.422500,0.002451
57.1100,0.000114,0.649748,0.650252,0.422500,0.002522
57.1200,0.000118,0.649741,0.650259,0.422500,0.002587
57.1300,0.000122,0.649735,0.650265,0.422500,0.002647
57.1400,0.000126,0.649730,0.650270,0.422500,0.002701
57.1500,0.000129,0.649725,0.650275,0.422500,0.002750
57.1600,0.000132,0.649721,0.650279,0.422500,0.002792
57.1700,0.000135,0.649717,0.650283,0.422500,0.002829
57.1800,0.000138,0.649714,0.650286,0.422500,0.002860
57.1900,0.000140,0.649712,0.650288,0.422500,0.002885
57.2000,0.000142,0.649710,0.650290,0.422500,0.002904
57.2100,0.000144,0.649708,0.650292,0.422500,0.002917
57.2200,0.000145,0.649708,0.650292,0.422500,0.002924
57.2300,0.000146,0.649707,0.650293,0.422500,0.002926
57.2400,0.000147,0.649708,0.650292,0.422500,0.002921
57.2500,0.000148,0.649709,0.650291,0.422500,0.002911
57.2600,0.000148,0.649711,0.650289,0.422500,0.002895
57.2700,0.000148,0.649713,0.650287,0.422500,0.002873
57.2800,0.000148,0.649715,0.650285,0.422500,0.002845
57.2900,0.000147,0.649719,0.650281,0.422500,0.002812
57.3000,0.000146,0.649723,0.650277,0.422500,0.002774
57.3100,0.000145,0.649727,0.650273,0.422500,0.002730
57.3200,0.000144,0.649732,0.650268,0.422500,0.002681
57.3300,0.000142,0.649737,0.650263,0.422500,0.002626
57.3400,0.000140,0.649743,0.650257,0.422500,0.002567
57.3500,0.000138,0.649750,0.650250,0.422500,0.002503
57.3600,0.000135,0.649757,0.650243,0.422500,0.002434
57.3700,0.000133,0.649764,0.650236,0.422500,0.002361
57.3800,0.000130,0.649772,0.650228,0.422500,0.002284
57.3900,0.000126,0.649780,0.650220,0.422500,0.002202
57.4000,0.000123,0.649788,0.650212,0.422500,0.002116
57.4100,0.000119,0.649797,0.650203,0.422500,0.002027
57.4200,0.000115,0.649807,0.650193,0.422500,0.001934
57.4300,0.000111,0.649816,0.650184,0.422500,0.001838
57.4400,0.000107,0.649826,0.650174,0.422500,0.001738
57.4500,0.000103,0.649836,0.650164,0.422500,0.001636
57.4600,0.000098,0.649847,0.650153,0.422500,0.001531
57.4700,0.000093,0.649858,0.650142,0.422500,0.001423
57.4800,0.000088,0.649869,0.650131,0.422500,0.001313
57.4900,0.000083,0.649880,0.650120,0.422500,0.001201
57.5000,0.000078,0.649891,0.650109,0.422500,0.001087
57.5100,0.000072,0.649903,0.650097,0.422500,0.000972
57.5200,0.000067,0.649914,0.650086,0.422500,0.000856
57.5300,0.000061,0.649926,0.650074,0.422500,0.000738
57.5400,0.000056,0.649938,0.650062,0.422500,0.000620
57.5500,0.000050,0.649950,0.650050,0.422500,0.000501
57.5600,0.000044,0.649962,0.650038,0.422500,0.000381
57.5700,0.000039,0.649974,0.650026,0.422500,0.000262
57.5800,0.000033,0.649986,0.650014,0.422500,0.000142
57.5900,0.000027,0.649998,0.650002,0.422500,0.000023
57.6000,0.000021,0.650010,0.649990,0.422500,-0.000095
57.6100,0.000015,0.650021,0.649979,0.422500,-0.000213
57.6200,0.000009,0.650033,0.649967,0.422500,-0.000329
57.6300,0.000003,0.650044,0.649956,0.422500,-0.000444
57.6400,-0.000003,0.650056,0.649944,0.422500,-0.000558
57.6500,-0.000008,0.650067,0.649933,0.422500,-0.000670
57.6600,-0.000014,0.650078,0.649922,0.422500,-0.000779
57.6700,-0.000020,0.650089,0.649911,0.422500,-0.000887
57.6800,-0.000025,0.650099,0.649901,0.422500,-0.000993
57.6900,-0.000031,0.650110,0.649890,0.422500,-0.001095
57.7000,-0.000036,0.650120,0.649880,0.422500,-0.001195
57.7100,-0.000042,0.650129,0.649871,0.422500,-0.001292
57.7200,-0.000047,0.650139,0.649861,0.422500,-0.001386
57.7300,-0.000052,0.650148,0.649852,0.422500,-0.001477
57.7400,-0.000057,0.650156,0.649844,0.422500,-0.001564
57.7500,-0.000061,0.650165,0.649835,0.422500,-0.001647
57.7600,-0.000066,0.650173,0.649827,0.422500,-0.001727
57.7700,-0.000071,0.650180,0.649820,0.422500,-0.001803
57.7800,-0.000075,0.650187,0.649813,0.422500,-0.001875
57.7900,-0.000079,0.650194,0.649806,0.422500,-0.001942
57.8000,-0.000083,0.650201,0.649799,0.422500,-0.002006
57.8100,-0.000086,0.650206,0.649794,0.422500,-0.002065
57.8200,-0.000090,0.650212,0.649788,0.422500,-0.002119
57.8300,-0.000093,0.650217,0.649783,0.422500,-0.002169
57.8400,-0.000096,0.650221,0.649779,0.422500,-0.002215
57.8500,-0.000099,0.650226,0.649774,0.422500,-0.002255
57.8600,-0.000102,0.650229,0.649771,0.422500,-0.002291
57.8700,-0.000104,0.650232,0.649768,0.422500,-0.002322
57.8800,-0.000106,0.650235,0.649765,0.422500,-0.002348
57.8900,-0.000108,0.650237,0.649763,0.422500,-0.002370
57.9000,-0.000110,0.650239,0.649761,0.422500,-0.002386
57.9100,-0.000112,0.650240,0.649760,0.422500,-0.002398
57.9200,-0.000113,0.650240,0.649760,0.422500,-0.002405
57.9300,-0.000114,0.650241,0.649759,0.422500,-0.002407
57.9400,-0.000115,0.650240,0.649760,0.422500,-0.002404
57.9500,-0.000115,0.650240,0.649760,0.422500,-0.002396
57.9600,-0.000116,0.650238,0.649762,0.422500,-0.002384
57.9700,-0.000116,0.650237,0.649763,0.422500,-0.002366
57.9800,-0.000115,0.650234,0.649766,0.422500,-0.002345
57.9900,-0.000115,0.650232,0.649768,0.422500,-0.002318
58.0000,-0.000114,0.650229,0.649771,0.422500,-0.002287
58.0100,-0.000113,0.650225,0.649775,0.422500,-0.002252
58.0200,-0.000112,0.650221,0.649779,0.422500,-0.002212
58.0300,-0.000111,0.650217,0.649783,0.422500,-0.002168
58.0400,-0.000109,0.650212,0.649788,0.422500,-0.002120
58.0500,-0.000108,0.650207,0.649793,0.422500,-0.002068
58.0600,-0.000106,0.650201,0.649799,0.422500,-0.002012
58.0700,-0.000103,0.650195,0.649805,0.422500,-0.001953
58.0800,-0.000101,0.650189,0.649811,0.422500,-0.001890
58.0900,-0.000098,0.650182,0.649818,0.422500,-0.001823
58.1000,-0.000096,0.650175,0.649825,0.422500,-0.001753
58.1100,-0.000093,0.650168,0.649832,0.422500,-0.001680
58.1200,-0.000089,0.650160,0.649840,0.422500,-0.001604
58.1300,-0.000086,0.650153,0.649847,0.422500,-0.001525
58.1400,-0.000083,0.650144,0.649856,0.422500,-0.001444
58.1500,-0.000079,0.650136,0.649864,0.422500,-0.001360
58.1600,-0.000075,0.650127,0.649873,0.422500,-0.001274
58.1700,-0.000071,0.650119,0.649881,0.422500,-0.001186
58.1800,-0.000067,0.650110,0.649890,0.422500,-0.001096
58.1900,-0.000063,0.650100,0.649900,0.422500,-0.001004
58.2000,-0.000059,0.650091,0.649909,0.422500,-0.000911
58.2100,-0.000055,0.650082,0.649918,0.422500,-0.000816
58.2200,-0.000050,0.650072,0.649928,0.422500,-0.000720
58.2300,-0.000046,0.650062,0.649938,0.422500,-0.000624
58.2400,-0.000041,0.650053,0.649947,0.422500,-0.000526
58.2500,-0.000036,0.650043,0.649957,0.422500,-0.000429
58.2600,-0.000032,0.650033,0.649967,0.422500,-0.000330
58.2700,-0.000027,0.650023,0.649977,0.422500,-0.000232
58.2800,-0.000022,0.650013,0.649987,0.422500,-0.000134
58.2900,-0.000017,0.650004,0.649996,0.422500,-0.000036
58.3000,-0.000012,0.649994,0.650006,0.422500,0.000061
58.3100,-0.000007,0.649984,0.650016,0.422500,0.000158
58.3200,-0.000003,0.649975,0.650025,0.422500,0.000254
58.3300,0.000002,0.649965,0.650035,0.422500,0.000349
58.3400,0.000007,0.649956,0.650044,0.422500,0.000443
58.3500,0.000012,0.649947,0.650053,0.422500,0.000535
58.3600,0.000016,0.649937,0.650063,0.422500,0.000626
58.3700,0.000021,0.649929,0.650071,0.422500,0.000714
58.3800,0.000026,0.649920,0.650080,0.422500,0.000801
58.3900,0.000030,0.649911,0.650089,0.422500,0.000886
58.4000,0.000035,0.649903,0.650097,0.422500,0.000969
58.4100,0.000039,0.649895,0.650105,0.422500,0.001049
58.4200,0.000043,0.649887,0.650113,0.422500,0.001127
58.4300,0.000047,0.649880,0.650120,0.422500,0.001202
58.4400,0.000051,0.649873,0.650127,0.422500,0.001274
58.4500,0.000055,0.649866,0.650134,0.422500,0.001343
58.4600,0.000059,0.649859,0.650141,0.422500,0.001409
58.4700,0.000063,0.649853,0.650147,0.422500,0.001472
58.4800,0.000066,0.649847,0.650153,0.422500,0.001532
58.4900,0.000070,0.649841,0.650159,0.422500,0.001588
58.5000,0.000073,0.649836,0.650164,0.422500,0.001641
58.5100,0.000076,0.649831,0.650169,0.422500,0.001690
58.5200,0.000079,0.649826,0.650174,0.422500,0.001735
58.5300,0.000082,0.649822,0.650178,0.422500,0.001777
58.5400,0.000084,0.649819,0.650181,0.422500,0.001815
58.5500,0.000087,0.649815,0.650185,0.422500,0.001849
58.5600,0.000089,0.649812,0.650188,0.422500,0.001879
58.5700,0.000091,0.649809,0.650191,0.422500,0.001905
58.5800,0.000093,0.649807,0.650193,0.422500,0.001928
58.5900,0.000094,0.649805,0.650195,0.422500,0.001946
58.6000,0.000096,0.649804,0.650196,0.422500,0.001960
58.6100,0.000097,0.649803,0.650197,0.422500,0.001970
58.6200,0.000098,0.649802,0.650198,0.422500,0.001977
58.6300,0.000099,0.649802,0.650198,0.422500,0.001979
58.6400,0.000099,0.649802,0.650198,0.422500,0.001977
58.6500,0.000100,0.649803,0.650197,0.422500,0.001972
58.6600,0.000100,0.649804,0.650196,0.422500,0.001962
58.6700,0.000100,0.649805,0.650195,0.422500,0.001948
58.6800,0.000100,0.649807,0.650193,0.422500,0.001931
58.6900,0.000100,0.649809,0.650191,0.422500,0.001910
58.7000,0.000099,0.649811,0.650189,0.422500,0.001885
58.7100,0.000099,0.649814,0.650186,0.422500,0.001857
58.7200,0.000098,0.649818,0.650182,0.422500,0.001825
58.7300,0.000097,0.649821,0.650179,0.422500,0.001789
58.7400,0.000095,0.649825,0.650175,0.422500,0.001750
58.7500,0.000094,0.649829,0.650171,0.422500,0.001708
58.7600,0.000092,0.649834,0.650166,0.422500,0.001663
58.7700,0.000090,0.649839,0.650161,0.422500,0.001614
58.7800,0.000088,0.649844,0.650156,0.422500,0.001563
58.7900,0.000086,0.649849,0.650151,0.422500,0.001508
58.8000,0.000084,0.649855,0.650145,0.422500,0.001451
58.8100,0.000082,0.649861,0.650139,0.422500,0.001392
58.8200,0.000079,0.649867,0.650133,0.422500,0.001330
58.8300,0.000076,0.649873,0.650127,0.422500,0.001265
58.8400,0.000073,0.649880,0.650120,0.422500,0.001199
58.8500,0.000070,0.649887,0.650113,0.422500,0.001130
58.8600,0.000067,0.649894,0.650106,0.422500,0.001060
58.8700,0.000064,0.649901,0.650099,0.422500,0.000987
58.8800,0.000061,0.649909,0.650091,0.422500,0.000913
58.8900,0.000057,0.649916,0.650084,0.422500,0.000838
58.9000,0.000054,0.649924,0.650076,0.422500,0.000762
58.9100,0.000050,0.649932,0.650068,0.422500,0.000684
58.9200,0.000047,0.649939,0.650061,0.422500,0.000606
58.9300,0.000043,0.649947,0.650053,0.422500,0.000526
58.9400,0.000039,0.649955,0.650045,0.422500,0.000446
58.9500,0.000035,0.649963,0.650037,0.422500,0.000366
58.9600,0.000031,0.649971,0.650029,0.422500,0.000285
58.9700,0.000028,0.649980,0.650020,0.422500,0.000204
58.9800,0.000024,0.649988,0.650012,0.422500,0.000124
58.9900,0.000020,0.649996,0.650004,0.422500,0.000043
59.0000,0.000016,0.650004,0.649996,0.422500,-0.000037
59.0100,0.000012,0.650012,0.649988,0.422500,-0.000117
59.0200,0.000008,0.650020,0.649980,0.422500,-0.000196
59.0300,0.000004,0.650027,0.649973,0.422500,-0.000274
59.0400,-0.000000,0.650035,0.649965,0.422500,-0.000351
59.0500,-0.000004,0.650043,0.649957,0.422500,-0.000427
59.0600,-0.000008,0.650050,0.649950,0.422500,-0.000502
59.0700,-0.000012,0.650058,0.649942,0.422500,-0.000576
59.0800,-0.000016,0.650065,0.649935,0.422500,-0.000647
59.0900,-0.000020,0.650072,0.649928,0.422500,-0.000717
59.1000,-0.000023,0.650079,0.649921,0.422500,-0.000786
59.1100,-0.000027,0.650085,0.649915,0.422500,-0.000852
59.1200,-0.000030,0.650092,0.649908,0.422500,-0.000916
59.1300,-0.000034,0.650098,0.649902,0.422500,-0.000978
59.1400,-0.000037,0.650104,0.649896,0.422500,-0.001038
59.1500,-0.000040,0.650110,0.649890,0.422500,-0.001095
59.1600,-0.000044,0.650115,0.649885,0.422500,-0.001150
59.1700,-0.000047,0.650120,0.649880,0.422500,-0.001202
59.1800,-0.000050,0.650125,0.649875,0.422500,-0.001252
59.1900,-0.000052,0.650130,0.649870,0.422500,-0.001299
59.2000,-0.000055,0.650134,0.649866,0.422500,-0.001342
59.2100,-0.000058,0.650138,0.649862,0.422500,-0.001383
59.2200,-0.000060,0.650142,0.649858,0.422500,-0.001421
59.2300,-0.000062,0.650146,0.649854,0.422500,-0.001456
59.2400,-0.000064,0.650149,0.649851,0.422500,-0.001488
59.2500,-0.000066,0.650152,0.649848,0.422500,-0.001516
59.2600,-0.000068,0.650154,0.649846,0.422500,-0.001542
59.2700,-0.000070,0.650156,0.649844,0.422500,-0.001564
59.2800,-0.000071,0.650158,0.649842,0.422500,-0.001583
59.2900,-0.000073,0.650160,0.649840,0.422500,-0.001598
59.3000,-0.000074,0.650161,0.649839,0.422500,-0.001611
59.3100,-0.000075,0.650162,0.649838,0.422500,-0.001620
59.3200,-0.000076,0.650163,0.649837,0.422500,-0.001625
59.3300,-0.000077,0.650163,0.649837,0.422500,-0.001628
59.3400,-0.000077,0.650163,0.649837,0.422500,-0.001627
59.3500,-0.000078,0.650162,0.649838,0.422500,-0.001623
59.3600,-0.000078,0.650162,0.649838,0.422500,-0.001615
59.3700,-0.000078,0.650160,0.649840,0.422500,-0.001605
59.3800,-0.000078,0.650159,0.649841,0.422500,-0.001591
59.3900,-0.000078,0.650157,0.649843,0.422500,-0.001574
59.4000,-0.000077,0.650155,0.649845,0.422500,-0.001554
59.4100,-0.000077,0.650153,0.649847,0.422500,-0.001531
59.4200,-0.000076,0.650151,0.649849,0.422500,-0.001506
59.4300,-0.000075,0.650148,0.649852,0.422500,-0.001477
59.4400,-0.000074,0.650145,0.649855,0.422500,-0.001445
59.4500,-0.000073,0.650141,0.649859,0.422500,-0.001411
59.4600,-0.000072,0.650137,0.649863,0.422500,-0.001374
59.4700,-0.000070,0.650133,0.649867,0.422500,-0.001335
59.4800,-0.000069,0.650129,0.649871,0.422500,-0.001293
59.4900,-0.000067,0.650125,0.649875,0.422500,-0.001248
59.5000,-0.000065,0.650120,0.649880,0.422500,-0.001202
59.5100,-0.000063,0.650115,0.649885,0.422500,-0.001153
59.5200,-0.000061,0.650110,0.649890,0.422500,-0.001103
59.5300,-0.000059,0.650105,0.649895,0.422500,-0.001050
59.5400,-0.000057,0.650100,0.649900,0.422500,-0.000995
59.5500,-0.000054,0.650094,0.649906,0.422500,-0.000939
59.5600,-0.000052,0.650088,0.649912,0.422500,-0.000882
59.5700,-0.000049,0.650082,0.649918,0.422500,-0.000822
59.5800,-0.000046,0.650076,0.649924,0.422500,-0.000762
59.5900,-0.000044,0.650070,0.649930,0.422500,-0.000700
59.6000,-0.000041,0.650064,0.649936,0.422500,-0.000637
59.6100,-0.000038,0.650057,0.649943,0.422500,-0.000574
59.6200,-0.000035,0.650051,0.649949,0.422500,-0.000509
59.6300,-0.000032,0.650044,0.649956,0.422500,-0.000444
59.6400,-0.000029,0.650038,0.649962,0.422500,-0.000378
59.6500,-0.000026,0.650031,0.649969,0.422500,-0.000312
59.6600,-0.000022,0.650025,0.649975,0.422500,-0.000246
59.6700,-0.000019,0.650018,0.649982,0.422500,-0.000180
59.6800,-0.000016,0.650011,0.649989,0.422500,-0.000113
59.6900,-0.000013,0.650005,0.649995,0.422500,-0.000047
59.7000,-0.000009,0.649998,0.650002,0.422500,0.000019
59.7100,-0.000006,0.649992,0.650008,0.422500,0.000085
59.7200,-0.000003,0.649985,0.650015,0.422500,0.000150
59.7300,0.000000,0.649979,0.650021,0.422500,0.000214
59.7400,0.000004,0.649972,0.650028,0.422500,0.000278
59.7500,0.000007,0.649966,0.650034,0.422500,0.000341
59.7600,0.000010,0.649960,0.650040,0.422500,0.000402
59.7700,0.000013,0.649954,0.650046,0.422500,0.000463
59.7800,0.000016,0.649948,0.650052,0.422500,0.000522
59.7900,0.000019,0.649942,0.650058,0.422500,0.000580
59.8000,0.000022,0.649936,0.650064,0.422500,0.000637
59.8100,0.000025,0.649931,0.650069,0.422500,0.000691
59.8200,0.000028,0.649926,0.650074,0.422500,0.000744
59.8300,0.000031,0.649920,0.650080,0.422500,0.000796
59.8400,0.000034,0.649915,0.650085,0.422500,0.000845
59.8500,0.000037,0.649911,0.650089,0.422500,0.000893
59.8600,0.000039,0.649906,0.650094,0.422500,0.000938
59.8700,0.000042,0.649902,0.650098,0.422500,0.000981
59.8800,0.000044,0.649898,0.650102,0.422500,0.001023
59.8900,0.000046,0.649894,0.650106,0.422500,0.001061
59.9000,0.000049,0.649890,0.650110,0.422500,0.001098
59.9100,0.000051,0.649887,0.650113,0.422500,0.001132
59.9200,0.000053,0.649884,0.650116,0.422500,0.001163
59.9300,0.000055,0.649881,0.650119,0.422500,0.001193
59.9400,0.000056,0.649878,0.650122,0.422500,0.001219
59.9500,0.000058,0.649876,0.650124,0.422500,0.001243
59.9600,0.000060,0.649874,0.650126,0.422500,0.001264
59.9700,0.000061,0.649872,0.650128,0.422500,0.001283
59.9800,0.000062,0.649870,0.650130,0.422500,0.001299
59.9900,0.000063,0.649869,0.650131,0.422500,0.001312
60.0000,0.000064,0.649868,0.650132,0.422500,0.001323
60.0100,0.000065,0.649867,0.650133,0.422500,0.001331
60.0200,0.000066,0.649866,0.650134,0.422500,0.001336
60.0300,0.000067,0.649866,0.650134,0.422500,0.001338
60.0400,0.000067,0.649866,0.650134,0.422500,0.001338
60.0500,0.000068,0.649866,0.650134,0.422500,0.001335
60.0600,0.000068,0.649867,0.650133,0.422500,0.001329
60.0700,0.000068,0.649868,0.650132,0.422500,0.001321
60.0800,0.000068,0.649869,0.650131,0.422500,0.001310
60.0900,0.000068,0.649870,0.650130,0.422500,0.001297
60.1000,0.000067,0.649872,0.650128,0.422500,0.001281
60.1100,0.000067,0.649874,0.650126,0.422500,0.001263
60.1200,0.000066,0.649876,0.650124,0.422500,0.001242
60.1300,0.000066,0.649878,0.650122,0.422500,0.001218
60.1400,0.000065,0.649881,0.650119,0.422500,0.001193
60.1500,0.000064,0.649883,0.650117,0.422500,0.001165
60.1600,0.000063,0.649886,0.650114,0.422500,0.001135
60.1700,0.000062,0.649890,0.650110,0.422500,0.001103
60.1800,0.000060,0.649893,0.650107,0.422500,0.001069
60.1900,0.000059,0.649897,0.650103,0.422500,0.001033
60.2000,0.000057,0.649901,0.650099,0.422500,0.000995
60.2100,0.000056,0.649904,0.650096,0.422500,0.000955
60.2200,0.000054,0.649909,0.650091,0.422500,0.000914
60.2300,0.000052,0.649913,0.650087,0.422500,0.000871
60.2400,0.000050,0.649917,0.650083,0.422500,0.000826
60.2500,0.000048,0.649922,0.650078,0.422500,0.000780
60.2600,0.000046,0.649927,0.650073,0.422500,0.000733
60.2700,0.000044,0.649932,0.650068,0.422500,0.000684
60.2800,0.000042,0.649937,0.650063,0.422500,0.000635
60.2900,0.000040,0.649942,0.650058,0.422500,0.000584
60.3000,0.000037,0.649947,0.650053,0.422500,0.000533
60.3100,0.000035,0.649952,0.650048,0.422500,0.000481
60.3200,0.000032,0.649957,0.650043,0.422500,0.000428
60.3300,0.000030,0.649963,0.650037,0.422500,0.000374
60.3400,0.000027,0.649968,0.650032,0.422500,0.000320
60.3500,0.000025,0.649973,0.650027,0.422500,0.000266
60.3600,0.000022,0.649979,0.650021,0.422500,0.000211
60.3700,0.000020,0.649984,0.650016,0.422500,0.000157
60.3800,0.000017,0.649990,0.650010,0.422500,0.000102
60.3900,0.000014,0.649995,0.650005,0.422500,0.000047
60.4000,0.000012,0.650001,0.649999,0.422500,-0.000007
60.4100,0.000009,0.650006,0.649994,0.422500,-0.000061
60.4200,0.000006,0.650011,0.649989,0.422500,-0.000114
